 x , y , z , u , v , p 
0.0133333 , 0.573333 , 0 , 0.00182266 , 0.0743427 , 0.00968106
0.0133333 , 0.58 , 0 , 0.00188912 , 0.072717 , 0.00941074
0.0133333 , 0.586667 , 0 , 0.0019482 , 0.0710245 , 0.00917519
0.0133333 , 0.593333 , 0 , 0.0019999 , 0.0692714 , 0.00897359
0.0133333 , 0.6 , 0 , 0.00204423 , 0.0674645 , 0.008805
0.0133333 , 0.606667 , 0 , 0.00208123 , 0.0656103 , 0.00866838
0.0133333 , 0.613333 , 0 , 0.00211099 , 0.0637154 , 0.00856257
0.0133333 , 0.62 , 0 , 0.00213361 , 0.0617864 , 0.00848632
0.0133333 , 0.626667 , 0 , 0.00214922 , 0.0598298 , 0.00843833
0.0133333 , 0.633333 , 0 , 0.00215796 , 0.0578521 , 0.0084172
0.0133333 , 0.64 , 0 , 0.00216001 , 0.0558598 , 0.0084215
0.0133333 , 0.646667 , 0 , 0.00215557 , 0.0538591 , 0.00844976
0.0133333 , 0.653333 , 0 , 0.00214486 , 0.0518562 , 0.00850046
0.0133333 , 0.66 , 0 , 0.00212811 , 0.0498571 , 0.00857208
0.0133333 , 0.666667 , 0 , 0.00210557 , 0.0478676 , 0.00866307
0.0133333 , 0.673333 , 0 , 0.00207751 , 0.0458934 , 0.00877191
0.0133333 , 0.68 , 0 , 0.0020442 , 0.0439399 , 0.00889708
0.0133333 , 0.686667 , 0 , 0.00200593 , 0.0420123 , 0.00903705
0.0133333 , 0.693333 , 0 , 0.001963 , 0.0401157 , 0.00919037
0.0133333 , 0.7 , 0 , 0.00191569 , 0.0382547 , 0.00935559
0.0133333 , 0.706667 , 0 , 0.00186429 , 0.0364339 , 0.00953132
0.0133333 , 0.713333 , 0 , 0.00180908 , 0.0346576 , 0.0097162
0.0133333 , 0.72 , 0 , 0.00175035 , 0.0329297 , 0.00990895
0.0133333 , 0.726667 , 0 , 0.00168834 , 0.0312541 , 0.0101083
0.0133333 , 0.733333 , 0 , 0.00162328 , 0.0296343 , 0.0103132
0.0133333 , 0.74 , 0 , 0.00155538 , 0.0280738 , 0.0105224
0.0133333 , 0.746667 , 0 , 0.00148479 , 0.0265757 , 0.0107349
0.0133333 , 0.753333 , 0 , 0.00141162 , 0.0251431 , 0.0109499
0.0133333 , 0.76 , 0 , 0.0013359 , 0.0237792 , 0.0111663
0.0133333 , 0.766667 , 0 , 0.00125759 , 0.0224868 , 0.0113834
0.0133333 , 0.773333 , 0 , 0.00117652 , 0.0212692 , 0.0116005
0.0133333 , 0.78 , 0 , 0.0010924 , 0.0201298 , 0.0118168
0.0133333 , 0.786667 , 0 , 0.00100473 , 0.0190721 , 0.0120318
0.0133333 , 0.793333 , 0 , 0.000912802 , 0.0181004 , 0.012245
0.0133333 , 0.8 , 0 , 0.000815585 , 0.0172197 , 0.0124559
0.0133333 , 0.806667 , 0 , 0.000711678 , 0.0164361 , 0.012664
0.0133333 , 0.813333 , 0 , 0.000599194 , 0.015757 , 0.012869
0.0133333 , 0.82 , 0 , 0.000475631 , 0.0151918 , 0.0130703
0.0133333 , 0.826667 , 0 , 0.000337717 , 0.0147525 , 0.0132675
0.0133333 , 0.833333 , 0 , 0.000181219 , 0.0144539 , 0.0134599
0.0133333 , 0.84 , 0 , 7.06975e-07 , 0.0143151 , 0.0136468
0.0133333 , 0.846667 , 0 , -0.000210738 , 0.0143601 , 0.0138269
0.0133333 , 0.853333 , 0 , -0.000461876 , 0.0146193 , 0.0139986
0.0133333 , 0.86 , 0 , -0.000763744 , 0.0151309 , 0.0141594
0.0133333 , 0.866667 , 0 , -0.0011302 , 0.0159426 , 0.0143056
0.0133333 , 0.873333 , 0 , -0.0015786 , 0.017114 , 0.0144321
0.0133333 , 0.88 , 0 , -0.00213065 , 0.0187189 , 0.0145314
0.0133333 , 0.886667 , 0 , -0.00281348 , 0.0208486 , 0.0145929
0.0133333 , 0.893333 , 0 , -0.00366105 , 0.0236153 , 0.0146017
0.0133333 , 0.9 , 0 , -0.00471607 , 0.0271563 , 0.0145364
0.0133333 , 0.906667 , 0 , -0.00603257 , 0.0316391 , 0.0143675
0.0133333 , 0.913333 , 0 , -0.00767982 , 0.0372671 , 0.0140531
0.0133333 , 0.92 , 0 , -0.00974845 , 0.0442858 , 0.0135346
0.0133333 , 0.926667 , 0 , -0.0123606 , 0.0529902 , 0.0127292
0.0133333 , 0.933333 , 0 , -0.0156877 , 0.0637315 , 0.0115198
0.0133333 , 0.94 , 0 , -0.0199813 , 0.0769192 , 0.00973903
0.0133333 , 0.946667 , 0 , -0.0256231 , 0.0930077 , 0.00714653
0.0133333 , 0.953333 , 0 , -0.0331874 , 0.11243 , 0.00339584
0.0133333 , 0.96 , 0 , -0.043411 , 0.135356 , -0.00200233
0.0133333 , 0.966667 , 0 , -0.0564654 , 0.160925 , -0.00967792
0.0133333 , 0.973333 , 0 , -0.067379 , 0.184788 , -0.020147
0.0133333 , 0.98 , 0 , -0.0418325 , 0.191732 , -0.0323774
0.0133333 , 0.986667 , 0 , 0.181862 , 0.13919 , -0.0362478
0.0133333 , 0.993333 , 0 , 1 , 0 , -0.0338635
0.02 , 0 , 0 , 0 , 0 , 0.0390303
0.02 , 0.00666667 , 0 , 0.00014004 , -5.71568e-05 , 0.0390237
0.02 , 0.0133333 , 0 , 0.000297798 , -0.000208577 , 0.0390123
0.02 , 0.02 , 0 , 0.000439698 , -0.000439011 , 0.0390052
0.02 , 0.0266667 , 0 , 0.000552096 , -0.000732663 , 0.0390029
0.02 , 0.0333333 , 0 , 0.000631524 , -0.00107281 , 0.0390064
0.02 , 0.04 , 0 , 0.000679073 , -0.00144262 , 0.0390163
0.02 , 0.0466667 , 0 , 0.000697493 , -0.00182588 , 0.0390329
0.02 , 0.0533333 , 0 , 0.000689816 , -0.0022074 , 0.0390567
0.02 , 0.06 , 0 , 0.000658766 , -0.00257309 , 0.0390877
0.02 , 0.0666667 , 0 , 0.000606568 , -0.00290995 , 0.0391261
0.02 , 0.0733333 , 0 , 0.000534921 , -0.00320588 , 0.0391718
0.02 , 0.08 , 0 , 0.000445068 , -0.00344955 , 0.0392247
0.02 , 0.0866667 , 0 , 0.000337883 , -0.00363023 , 0.0392848
0.02 , 0.0933333 , 0 , 0.000213972 , -0.00373763 , 0.0393516
0.02 , 0.1 , 0 , 7.37652e-05 , -0.00376188 , 0.039425
0.02 , 0.106667 , 0 , -8.23995e-05 , -0.00369344 , 0.0395045
0.02 , 0.113333 , 0 , -0.000254204 , -0.00352306 , 0.0395896
0.02 , 0.12 , 0 , -0.000441287 , -0.00324184 , 0.0396796
0.02 , 0.126667 , 0 , -0.000643197 , -0.00284125 , 0.0397738
0.02 , 0.133333 , 0 , -0.000859352 , -0.00231318 , 0.0398713
0.02 , 0.14 , 0 , -0.00108901 , -0.00165004 , 0.039971
0.02 , 0.146667 , 0 , -0.00133124 , -0.000844834 , 0.0400716
0.02 , 0.153333 , 0 , -0.00158494 , 0.000108751 , 0.0401719
0.02 , 0.16 , 0 , -0.00184877 , 0.00121623 , 0.0402702
0.02 , 0.166667 , 0 , -0.00212125 , 0.00248224 , 0.0403648
0.02 , 0.173333 , 0 , -0.00240066 , 0.00391043 , 0.0404539
0.02 , 0.18 , 0 , -0.00268515 , 0.00550343 , 0.0405355
0.02 , 0.186667 , 0 , -0.00297269 , 0.0072627 , 0.0406073
0.02 , 0.193333 , 0 , -0.00326115 , 0.00918856 , 0.040667
0.02 , 0.2 , 0 , -0.00354828 , 0.0112801 , 0.0407124
0.02 , 0.206667 , 0 , -0.00383176 , 0.0135351 , 0.040741
0.02 , 0.213333 , 0 , -0.00410927 , 0.0159502 , 0.0407502
0.02 , 0.22 , 0 , -0.00437844 , 0.0185207 , 0.0407376
0.02 , 0.226667 , 0 , -0.00463695 , 0.0212406 , 0.0407006
0.02 , 0.233333 , 0 , -0.00488256 , 0.0241029 , 0.0406369
0.02 , 0.24 , 0 , -0.00511311 , 0.0270994 , 0.0405439
0.02 , 0.246667 , 0 , -0.00532655 , 0.0302208 , 0.0404196
0.02 , 0.253333 , 0 , -0.00552102 , 0.0334567 , 0.0402618
0.02 , 0.26 , 0 , -0.00569479 , 0.036796 , 0.0400685
0.02 , 0.266667 , 0 , -0.00584635 , 0.0402267 , 0.0398382
0.02 , 0.273333 , 0 , -0.00597439 , 0.0437361 , 0.0395693
0.02 , 0.28 , 0 , -0.00607784 , 0.0473112 , 0.0392607
0.02 , 0.286667 , 0 , -0.00615582 , 0.050938 , 0.0389116
0.02 , 0.293333 , 0 , -0.00620771 , 0.0546026 , 0.0385212
0.02 , 0.3 , 0 , -0.00623312 , 0.0582907 , 0.0380894
0.02 , 0.306667 , 0 , -0.00623188 , 0.0619879 , 0.0376163
0.02 , 0.313333 , 0 , -0.00620404 , 0.0656798 , 0.0371022
0.02 , 0.32 , 0 , -0.00614987 , 0.069352 , 0.0365478
0.02 , 0.326667 , 0 , -0.00606982 , 0.0729905 , 0.0359543
0.02 , 0.333333 , 0 , -0.00596455 , 0.0765813 , 0.0353229
0.02 , 0.34 , 0 , -0.00583486 , 0.0801109 , 0.0346554
0.02 , 0.346667 , 0 , -0.00568173 , 0.0835664 , 0.0339536
0.02 , 0.353333 , 0 , -0.00550627 , 0.0869351 , 0.0332198
0.02 , 0.36 , 0 , -0.00530968 , 0.090205 , 0.0324564
0.02 , 0.366667 , 0 , -0.0050933 , 0.0933648 , 0.031666
0.02 , 0.373333 , 0 , -0.00485852 , 0.0964037 , 0.0308515
0.02 , 0.38 , 0 , -0.00460682 , 0.0993118 , 0.030016
0.02 , 0.386667 , 0 , -0.00433971 , 0.10208 , 0.0291624
0.02 , 0.393333 , 0 , -0.00405876 , 0.104699 , 0.0282941
0.02 , 0.4 , 0 , -0.00376552 , 0.107162 , 0.0274143
0.02 , 0.406667 , 0 , -0.00346159 , 0.109461 , 0.0265263
0.02 , 0.413333 , 0 , -0.00314854 , 0.11159 , 0.0256336
0.02 , 0.42 , 0 , -0.00282795 , 0.113545 , 0.0247394
0.02 , 0.426667 , 0 , -0.00250134 , 0.115319 , 0.0238471
0.02 , 0.433333 , 0 , -0.00217024 , 0.11691 , 0.0229598
0.02 , 0.44 , 0 , -0.00183611 , 0.118314 , 0.0220808
0.02 , 0.446667 , 0 , -0.00150038 , 0.119529 , 0.0212131
0.02 , 0.453333 , 0 , -0.00116444 , 0.120553 , 0.0203596
0.02 , 0.46 , 0 , -0.000829607 , 0.121385 , 0.0195231
0.02 , 0.466667 , 0 , -0.000497157 , 0.122025 , 0.0187063
0.02 , 0.473333 , 0 , -0.000168302 , 0.122474 , 0.0179116
0.02 , 0.48 , 0 , 0.000155802 , 0.122732 , 0.0171412
0.02 , 0.486667 , 0 , 0.000474061 , 0.122801 , 0.0163974
0.02 , 0.493333 , 0 , 0.000785443 , 0.122683 , 0.0156819
0.02 , 0.5 , 0 , 0.00108898 , 0.122382 , 0.0149966
0.02 , 0.506667 , 0 , 0.00138375 , 0.121901 , 0.0143429
0.02 , 0.513333 , 0 , 0.00166892 , 0.121243 , 0.0137221
0.02 , 0.52 , 0 , 0.0019437 , 0.120413 , 0.0131353
0.02 , 0.526667 , 0 , 0.00220736 , 0.119417 , 0.0125834
0.02 , 0.533333 , 0 , 0.00245924 , 0.118259 , 0.0120671
0.02 , 0.54 , 0 , 0.00269873 , 0.116946 , 0.0115868
0.02 , 0.546667 , 0 , 0.00292529 , 0.115483 , 0.011143
0.02 , 0.553333 , 0 , 0.00313843 , 0.113878 , 0.0107356
0.02 , 0.56 , 0 , 0.00333772 , 0.112137 , 0.0103646
0.02 , 0.566667 , 0 , 0.0035228 , 0.110268 , 0.0100299
0.02 , 0.573333 , 0 , 0.00369336 , 0.108278 , 0.00973087
0.02 , 0.58 , 0 , 0.00384914 , 0.106175 , 0.00946708
0.02 , 0.586667 , 0 , 0.00398995 , 0.103967 , 0.0092378
0.02 , 0.593333 , 0 , 0.00411567 , 0.101663 , 0.00904219
0.02 , 0.6 , 0 , 0.00422621 , 0.0992707 , 0.00887929
0.02 , 0.606667 , 0 , 0.00432156 , 0.0967995 , 0.00874804
0.02 , 0.613333 , 0 , 0.00440176 , 0.0942578 , 0.00864726
0.02 , 0.62 , 0 , 0.00446689 , 0.0916546 , 0.0085757
0.02 , 0.626667 , 0 , 0.00451713 , 0.0889987 , 0.00853203
0.02 , 0.633333 , 0 , 0.00455266 , 0.0862991 , 0.00851484
0.02 , 0.64 , 0 , 0.00457375 , 0.0835647 , 0.0085227
0.02 , 0.646667 , 0 , 0.00458071 , 0.0808044 , 0.00855411
0.02 , 0.653333 , 0 , 0.0045739 , 0.0780269 , 0.00860757
0.02 , 0.66 , 0 , 0.00455372 , 0.0752409 , 0.00868152
0.02 , 0.666667 , 0 , 0.0045206 , 0.0724548 , 0.00877445
0.02 , 0.673333 , 0 , 0.00447504 , 0.0696772 , 0.0088848
0.02 , 0.68 , 0 , 0.00441754 , 0.0669159 , 0.00901105
0.02 , 0.686667 , 0 , 0.00434863 , 0.0641791 , 0.0091517
0.02 , 0.693333 , 0 , 0.00426888 , 0.0614742 , 0.00930528
0.02 , 0.7 , 0 , 0.00417884 , 0.0588087 , 0.00947035
0.02 , 0.706667 , 0 , 0.0040791 , 0.0561896 , 0.00964553
0.02 , 0.713333 , 0 , 0.00397021 , 0.0536237 , 0.00982946
0.02 , 0.72 , 0 , 0.00385272 , 0.0511176 , 0.0100209
0.02 , 0.726667 , 0 , 0.00372715 , 0.0486774 , 0.0102185
0.02 , 0.733333 , 0 , 0.00359397 , 0.0463091 , 0.0104213
0.02 , 0.74 , 0 , 0.00345359 , 0.0440183 , 0.0106281
0.02 , 0.746667 , 0 , 0.00330634 , 0.0418106 , 0.0108378
0.02 , 0.753333 , 0 , 0.00315244 , 0.0396911 , 0.0110496
0.02 , 0.76 , 0 , 0.00299195 , 0.0376652 , 0.0112625
0.02 , 0.766667 , 0 , 0.00282478 , 0.0357381 , 0.0114757
0.02 , 0.773333 , 0 , 0.00265059 , 0.0339151 , 0.0116885
0.02 , 0.78 , 0 , 0.00246874 , 0.0322017 , 0.0119003
0.02 , 0.786667 , 0 , 0.00227821 , 0.0306041 , 0.0121103
0.02 , 0.793333 , 0 , 0.00207752 , 0.029129 , 0.012318
0.02 , 0.8 , 0 , 0.00186456 , 0.027784 , 0.0125229
0.02 , 0.806667 , 0 , 0.00163644 , 0.0265783 , 0.0127245
0.02 , 0.813333 , 0 , 0.00138932 , 0.0255228 , 0.0129223
0.02 , 0.82 , 0 , 0.00111817 , 0.0246308 , 0.0131157
0.02 , 0.826667 , 0 , 0.000816446 , 0.0239186 , 0.0133042
0.02 , 0.833333 , 0 , 0.000475773 , 0.0234063 , 0.0134869
0.02 , 0.84 , 0 , 8.55264e-05 , 0.0231191 , 0.0136629
0.02 , 0.846667 , 0 , -0.000367667 , 0.0230879 , 0.0138307
0.02 , 0.853333 , 0 , -0.000900518 , 0.0233511 , 0.0139885
0.02 , 0.86 , 0 , -0.00153379 , 0.0239558 , 0.0141336
0.02 , 0.866667 , 0 , -0.00229312 , 0.0249601 , 0.0142621
0.02 , 0.873333 , 0 , -0.00321006 , 0.0264345 , 0.0143685
0.02 , 0.88 , 0 , -0.00432329 , 0.0284646 , 0.0144453
0.02 , 0.886667 , 0 , -0.00568008 , 0.0311533 , 0.0144817
0.02 , 0.893333 , 0 , -0.00733804 , 0.0346237 , 0.0144628
0.02 , 0.9 , 0 , -0.00936737 , 0.0390214 , 0.0143678
0.02 , 0.906667 , 0 , -0.0118536 , 0.0445169 , 0.0141676
0.02 , 0.913333 , 0 , -0.014901 , 0.0513067 , 0.0138223
0.02 , 0.92 , 0 , -0.0186374 , 0.0596128 , 0.0132764
0.02 , 0.926667 , 0 , -0.0232202 , 0.069676 , 0.0124535
0.02 , 0.933333 , 0 , -0.0288436 , 0.0817401 , 0.0112493
0.02 , 0.94 , 0 , -0.0357423 , 0.0960124 , 0.00952255
0.02 , 0.946667 , 0 , -0.0441734 , 0.112574 , 0.00708876
0.02 , 0.953333 , 0 , -0.0543008 , 0.13118 , 0.00372233
0.02 , 0.96 , 0 , -0.0657082 , 0.150795 , -0.000804367
0.02 , 0.966667 , 0 , -0.0755128 , 0.168546 , -0.00657138
0.02 , 0.973333 , 0 , -0.0711646 , 0.177334 , -0.0130384
0.02 , 0.98 , 0 , -0.00443722 , 0.161186 , -0.0176519
0.02 , 0.986667 , 0 , 0.271085 , 0.0944212 , -0.01181
0.02 , 0.993333 , 0 , 1 , 0 , -0.00463444
0.0266667 , 0 , 0 , 0 , 0 , 0.039037
0.0266667 , 0.00666667 , 0 , 0.000261431 , -7.60076e-05 , 0.0390288
0.0266667 , 0.0133333 , 0 , 0.000515046 , -0.000267574 , 0.0390153
0.0266667 , 0.02 , 0 , 0.000732999 , -0.000549161 , 0.0390073
0.0266667 , 0.0266667 , 0 , 0.000902868 , -0.000899152 , 0.039005
0.0266667 , 0.0333333 , 0 , 0.00102144 , -0.0012973 , 0.0390087
0.0266667 , 0.04 , 0 , 0.00109025 , -0.00172412 , 0.0390186
0.0266667 , 0.0466667 , 0 , 0.00111286 , -0.002161 , 0.039035
0.0266667 , 0.0533333 , 0 , 0.00109331 , -0.00259028 , 0.0390581
0.0266667 , 0.06 , 0 , 0.0010354 , -0.00299537 , 0.0390881
0.0266667 , 0.0666667 , 0 , 0.000942338 , -0.00336072 , 0.0391249
0.0266667 , 0.0733333 , 0 , 0.000816699 , -0.0036717 , 0.0391686
0.0266667 , 0.08 , 0 , 0.000660451 , -0.0039145 , 0.0392191
0.0266667 , 0.0866667 , 0 , 0.000475069 , -0.00407602 , 0.0392763
0.0266667 , 0.0933333 , 0 , 0.000261661 , -0.00414376 , 0.03934
0.0266667 , 0.1 , 0 , 2.10918e-05 , -0.00410574 , 0.0394098
0.0266667 , 0.106667 , 0 , -0.000245892 , -0.00395048 , 0.0394855
0.0266667 , 0.113333 , 0 , -0.00053856 , -0.00366701 , 0.0395665
0.0266667 , 0.12 , 0 , -0.000856111 , -0.00324485 , 0.0396522
0.0266667 , 0.126667 , 0 , -0.00119759 , -0.00267411 , 0.0397419
0.0266667 , 0.133333 , 0 , -0.00156185 , -0.00194551 , 0.0398347
0.0266667 , 0.14 , 0 , -0.00194747 , -0.00105052 , 0.0399295
0.0266667 , 0.146667 , 0 , -0.00235279 , 1.85822e-05 , 0.0400252
0.0266667 , 0.153333 , 0 , -0.00277581 , 0.00126862 , 0.0401205
0.0266667 , 0.16 , 0 , -0.00321427 , 0.00270538 , 0.0402137
0.0266667 , 0.166667 , 0 , -0.00366562 , 0.00433357 , 0.0403032
0.0266667 , 0.173333 , 0 , -0.00412701 , 0.00615667 , 0.0403872
0.0266667 , 0.18 , 0 , -0.00459538 , 0.00817691 , 0.0404636
0.0266667 , 0.186667 , 0 , -0.00506744 , 0.0103952 , 0.0405304
0.0266667 , 0.193333 , 0 , -0.00553972 , 0.012811 , 0.0405851
0.0266667 , 0.2 , 0 , -0.00600864 , 0.0154226 , 0.0406256
0.0266667 , 0.206667 , 0 , -0.00647053 , 0.0182265 , 0.0406493
0.0266667 , 0.213333 , 0 , -0.00692169 , 0.021218 , 0.0406537
0.0266667 , 0.22 , 0 , -0.00735845 , 0.0243911 , 0.0406364
0.0266667 , 0.226667 , 0 , -0.0077772 , 0.0277383 , 0.0405948
0.0266667 , 0.233333 , 0 , -0.00817446 , 0.0312508 , 0.0405266
0.0266667 , 0.24 , 0 , -0.0085469 , 0.0349188 , 0.0404293
0.0266667 , 0.246667 , 0 , -0.00889142 , 0.0387311 , 0.0403007
0.0266667 , 0.253333 , 0 , -0.00920516 , 0.0426756 , 0.0401387
0.0266667 , 0.26 , 0 , -0.00948551 , 0.0467392 , 0.0399415
0.0266667 , 0.266667 , 0 , -0.00973021 , 0.0509081 , 0.0397074
0.0266667 , 0.273333 , 0 , -0.00993729 , 0.0551678 , 0.0394349
0.0266667 , 0.28 , 0 , -0.0101051 , 0.059503 , 0.0391228
0.0266667 , 0.286667 , 0 , -0.0102325 , 0.0638982 , 0.0387704
0.0266667 , 0.293333 , 0 , -0.0103184 , 0.0683376 , 0.0383769
0.0266667 , 0.3 , 0 , -0.0103623 , 0.0728048 , 0.0379423
0.0266667 , 0.306667 , 0 , -0.010364 , 0.0772838 , 0.0374665
0.0266667 , 0.313333 , 0 , -0.0103236 , 0.0817583 , 0.0369499
0.0266667 , 0.32 , 0 , -0.0102414 , 0.0862123 , 0.0363934
0.0266667 , 0.326667 , 0 , -0.0101183 , 0.0906298 , 0.035798
0.0266667 , 0.333333 , 0 , -0.00995519 , 0.0949952 , 0.035165
0.0266667 , 0.34 , 0 , -0.00975328 , 0.0992935 , 0.0344962
0.0266667 , 0.346667 , 0 , -0.00951406 , 0.10351 , 0.0337934
0.0266667 , 0.353333 , 0 , -0.00923917 , 0.10763 , 0.0330589
0.0266667 , 0.36 , 0 , -0.00893047 , 0.111641 , 0.0322952
0.0266667 , 0.366667 , 0 , -0.00858993 , 0.115529 , 0.0315049
0.0266667 , 0.373333 , 0 , -0.00821966 , 0.119283 , 0.0306909
0.0266667 , 0.38 , 0 , -0.00782185 , 0.12289 , 0.0298561
0.0266667 , 0.386667 , 0 , -0.00739881 , 0.12634 , 0.0290037
0.0266667 , 0.393333 , 0 , -0.00695285 , 0.129622 , 0.0281369
0.0266667 , 0.4 , 0 , -0.00648637 , 0.132729 , 0.027259
0.0266667 , 0.406667 , 0 , -0.00600174 , 0.13565 , 0.0263734
0.0266667 , 0.413333 , 0 , -0.00550136 , 0.138379 , 0.0254833
0.0266667 , 0.42 , 0 , -0.00498761 , 0.140909 , 0.0245922
0.0266667 , 0.426667 , 0 , -0.00446283 , 0.143234 , 0.0237033
0.0266667 , 0.433333 , 0 , -0.00392934 , 0.145349 , 0.0228198
0.0266667 , 0.44 , 0 , -0.00338939 , 0.147248 , 0.0219449
0.0266667 , 0.446667 , 0 , -0.0028452 , 0.148929 , 0.0210817
0.0266667 , 0.453333 , 0 , -0.00229891 , 0.150389 , 0.020233
0.0266667 , 0.46 , 0 , -0.00175259 , 0.151625 , 0.0194016
0.0266667 , 0.466667 , 0 , -0.00120824 , 0.152636 , 0.0185902
0.0266667 , 0.473333 , 0 , -0.000667777 , 0.153423 , 0.0178011
0.0266667 , 0.48 , 0 , -0.000133057 , 0.153983 , 0.0170368
0.0266667 , 0.486667 , 0 , 0.000394165 , 0.15432 , 0.0162991
0.0266667 , 0.493333 , 0 , 0.000912207 , 0.154433 , 0.0155901
0.0266667 , 0.5 , 0 , 0.00141947 , 0.154325 , 0.0149114
0.0266667 , 0.506667 , 0 , 0.00191445 , 0.153999 , 0.0142645
0.0266667 , 0.513333 , 0 , 0.00239572 , 0.153458 , 0.0136507
0.0266667 , 0.52 , 0 , 0.00286192 , 0.152706 , 0.013071
0.0266667 , 0.526667 , 0 , 0.0033118 , 0.151748 , 0.0125264
0.0266667 , 0.533333 , 0 , 0.00374418 , 0.150589 , 0.0120174
0.0266667 , 0.54 , 0 , 0.00415798 , 0.149234 , 0.0115446
0.0266667 , 0.546667 , 0 , 0.00455217 , 0.147691 , 0.0111082
0.0266667 , 0.553333 , 0 , 0.00492584 , 0.145964 , 0.0107084
0.0266667 , 0.56 , 0 , 0.00527816 , 0.144062 , 0.010345
0.0266667 , 0.566667 , 0 , 0.00560836 , 0.141992 , 0.0100177
0.0266667 , 0.573333 , 0 , 0.00591578 , 0.139763 , 0.00972613
0.0266667 , 0.58 , 0 , 0.00619985 , 0.137383 , 0.00946971
0.0266667 , 0.586667 , 0 , 0.00646007 , 0.13486 , 0.0092477
0.0266667 , 0.593333 , 0 , 0.00669605 , 0.132204 , 0.00905923
0.0266667 , 0.6 , 0 , 0.00690747 , 0.129425 , 0.00890333
0.0266667 , 0.606667 , 0 , 0.00709413 , 0.126532 , 0.00877888
0.0266667 , 0.613333 , 0 , 0.00725589 , 0.123535 , 0.00868471
0.0266667 , 0.62 , 0 , 0.00739273 , 0.120445 , 0.00861952
0.0266667 , 0.626667 , 0 , 0.0075047 , 0.117273 , 0.00858195
0.0266667 , 0.633333 , 0 , 0.00759197 , 0.114028 , 0.0085706
0.0266667 , 0.64 , 0 , 0.00765477 , 0.110723 , 0.00858398
0.0266667 , 0.646667 , 0 , 0.00769344 , 0.107367 , 0.00862059
0.0266667 , 0.653333 , 0 , 0.0077084 , 0.103971 , 0.00867889
0.0266667 , 0.66 , 0 , 0.00770015 , 0.100547 , 0.00875733
0.0266667 , 0.666667 , 0 , 0.00766927 , 0.0971047 , 0.00885436
0.0266667 , 0.673333 , 0 , 0.00761642 , 0.0936555 , 0.00896841
0.0266667 , 0.68 , 0 , 0.0075423 , 0.0902099 , 0.00909796
0.0266667 , 0.686667 , 0 , 0.00744769 , 0.0867781 , 0.00924148
0.0266667 , 0.693333 , 0 , 0.00733341 , 0.0833703 , 0.00939751
0.0266667 , 0.7 , 0 , 0.0072003 , 0.0799966 , 0.00956459
0.0266667 , 0.706667 , 0 , 0.00704923 , 0.0766666 , 0.00974133
0.0266667 , 0.713333 , 0 , 0.00688107 , 0.0733898 , 0.0099264
0.0266667 , 0.72 , 0 , 0.00669668 , 0.0701752 , 0.0101185
0.0266667 , 0.726667 , 0 , 0.00649687 , 0.0670316 , 0.0103164
0.0266667 , 0.733333 , 0 , 0.0062824 , 0.0639677 , 0.010519
0.0266667 , 0.74 , 0 , 0.00605393 , 0.0609916 , 0.0107251
0.0266667 , 0.746667 , 0 , 0.00581199 , 0.0581114 , 0.0109338
0.0266667 , 0.753333 , 0 , 0.00555694 , 0.0553349 , 0.0111441
0.0266667 , 0.76 , 0 , 0.00528892 , 0.0526699 , 0.0113551
0.0266667 , 0.766667 , 0 , 0.00500776 , 0.0501239 , 0.0115661
0.0266667 , 0.773333 , 0 , 0.00471292 , 0.047705 , 0.0117761
0.0266667 , 0.78 , 0 , 0.00440338 , 0.0454211 , 0.0119847
0.0266667 , 0.786667 , 0 , 0.00407751 , 0.0432809 , 0.012191
0.0266667 , 0.793333 , 0 , 0.00373291 , 0.0412936 , 0.0123947
0.0266667 , 0.8 , 0 , 0.00336622 , 0.0394698 , 0.012595
0.0266667 , 0.806667 , 0 , 0.00297284 , 0.0378213 , 0.0127915
0.0266667 , 0.813333 , 0 , 0.00254671 , 0.0363619 , 0.0129836
0.0266667 , 0.82 , 0 , 0.0020799 , 0.035108 , 0.0131708
0.0266667 , 0.826667 , 0 , 0.00156221 , 0.0340791 , 0.0133524
0.0266667 , 0.833333 , 0 , 0.00098072 , 0.033299 , 0.0135275
0.0266667 , 0.84 , 0 , 0.000319162 , 0.0327961 , 0.0136952
0.0266667 , 0.846667 , 0 , -0.000442693 , 0.032605 , 0.0138539
0.0266667 , 0.853333 , 0 , -0.00132982 , 0.0327676 , 0.0140018
0.0266667 , 0.86 , 0 , -0.00237281 , 0.0333341 , 0.0141362
0.0266667 , 0.866667 , 0 , -0.0036089 , 0.0343649 , 0.0142533
0.0266667 , 0.873333 , 0 , -0.00508308 , 0.0359316 , 0.0143479
0.0266667 , 0.88 , 0 , -0.00684945 , 0.0381191 , 0.0144126
0.0266667 , 0.886667 , 0 , -0.00897259 , 0.0410261 , 0.0144372
0.0266667 , 0.893333 , 0 , -0.0115291 , 0.0447672 , 0.0144077
0.0266667 , 0.9 , 0 , -0.0146092 , 0.0494721 , 0.0143045
0.0266667 , 0.906667 , 0 , -0.0183179 , 0.0552855 , 0.0141007
0.0266667 , 0.913333 , 0 , -0.0227757 , 0.0623628 , 0.0137597
0.0266667 , 0.92 , 0 , -0.0281177 , 0.0708619 , 0.0132314
0.0266667 , 0.926667 , 0 , -0.034488 , 0.0809256 , 0.0124488
